Date,DJI,SP500,CAC40,NYSE,NASDAQ,FTSE,N225,SSE,SZ,SH,HSI
2012-08-02,12878.8798828125,1365.0,3232.4599609375,7765.60009765625,2909.77001953125,5662.2998046875,8653.1796875,2111.181884765625,8995.51953125,2211.7099609375,19690.19921875
2012-08-03,13096.169921875,1390.989990234375,3374.18994140625,7939.5498046875,2967.89990234375,5787.2998046875,8555.1103515625,2132.7958984375,9076.517578125,2234.14990234375,19666.1796875
2012-08-06,13117.509765625,1394.22998046875,3401.56005859375,7964.08984375,2989.909912109375,5808.7998046875,8726.2900390625,2154.916015625,9212.1064453125,2257.169921875,19998.720703125
2012-08-07,13168.599609375,1401.3499755859375,3453.280029296875,8017.7099609375,3015.860107421875,5841.2001953125,8803.3095703125,2157.6201171875,9229.166015625,2260.0400390625,20072.55078125
2012-08-08,13175.6396484375,1402.219970703125,3438.260009765625,8018.240234375,3011.25,5845.89990234375,8881.16015625,2160.989990234375,9210.56640625,2263.60009765625,20065.51953125
2012-08-09,13165.1904296875,1402.800048828125,3456.7099609375,8025.0,3018.639892578125,5851.5,8978.599609375,2174.10205078125,9337.4345703125,2277.330078125,20269.470703125
2012-08-10,13207.9501953125,1405.8699951171875,3435.6201171875,8044.759765625,3020.860107421875,5847.10009765625,8891.4404296875,2168.81396484375,9238.0966796875,2271.780029296875,20136.119140625
2012-08-13,13169.4296875,1404.1099853515625,3426.409912109375,8018.64013671875,3022.52001953125,5831.89990234375,8885.150390625,2136.077880859375,9039.119140625,2237.60009765625,20081.359375
2012-08-14,13172.1396484375,1403.9300537109375,3450.27001953125,8019.52978515625,3016.97998046875,5864.7998046875,8929.8798828125,2142.52392578125,9089.517578125,2244.219970703125,20291.6796875
2012-08-15,13164.7802734375,1405.530029296875,3449.199951171875,8029.009765625,3030.929931640625,5833.0,8925.0400390625,2118.945068359375,9048.509765625,2219.43994140625,20052.2890625
2012-08-16,13250.1103515625,1415.510009765625,3480.489990234375,8089.990234375,3062.389892578125,5834.5,9092.759765625,2112.197021484375,8973.279296875,2212.3798828125,19962.94921875
2012-08-17,13275.2001953125,1418.1600341796875,3488.3798828125,8102.06982421875,3076.590087890625,5852.39990234375,9162.5,2114.89111328125,8883.5107421875,2215.18994140625,20116.0703125
2012-08-20,13271.6396484375,1418.1300048828125,3480.580078125,8094.330078125,3076.2099609375,5824.39990234375,9171.16015625,2106.95703125,8838.5302734375,2206.81005859375,20104.26953125
2012-08-21,13203.580078125,1413.1700439453125,3513.280029296875,8082.68017578125,3067.260009765625,5857.5,9156.919921875,2118.26806640625,8849.390625,2218.610107421875,20100.08984375
2012-08-22,13172.759765625,1413.489990234375,3461.64990234375,8074.2001953125,3073.669921875,5774.2001953125,9131.740234375,2107.7109375,8725.921875,2207.550048828125,19887.779296875
2012-08-23,13057.4599609375,1402.0799560546875,3432.56005859375,8011.43994140625,3053.39990234375,5776.60009765625,9178.1201171875,2113.072021484375,8730.4521484375,2213.090087890625,20132.240234375
2012-08-24,13157.9697265625,1411.1300048828125,3433.2099609375,8047.8701171875,3069.7900390625,5776.60009765625,9070.759765625,2092.10400390625,8579.18359375,2191.14990234375,19880.029296875
2012-08-27,13124.669921875,1410.43994140625,3462.830078125,8036.240234375,3073.18994140625,,9085.3896484375,2055.7080078125,8402.0556640625,2153.010009765625,19798.669921875
2012-08-28,13102.990234375,1409.300048828125,3431.550048828125,8033.85009765625,3077.139892578125,5775.7001953125,9033.2900390625,2073.154052734375,8400.265625,2171.239990234375,19811.80078125
2012-08-29,13107.48046875,1410.489990234375,3413.889892578125,8031.64990234375,3081.18994140625,5743.5,9069.8095703125,2053.235107421875,8270.8173828125,2150.320068359375,19788.509765625
2012-08-30,13000.7099609375,1399.47998046875,3379.110107421875,7966.22998046875,3048.7099609375,5719.5,8983.7802734375,2052.5849609375,8219.98828125,2149.669921875,19552.91015625
2012-08-31,13090.83984375,1406.5799560546875,3413.070068359375,8014.93017578125,3066.9599609375,5711.5,8839.91015625,2047.52197265625,8210.8984375,2144.300048828125,19482.5703125
2012-09-03,,,3453.7099609375,,,5758.39990234375,8783.8896484375,2059.14697265625,8361.576171875,2156.43994140625,19559.2109375
2012-09-04,13035.9404296875,1404.93994140625,3399.0400390625,8002.31005859375,3075.06005859375,5672.0,8775.509765625,2043.6490478515625,8243.73828125,2140.179931640625,19429.91015625
2012-09-05,13047.48046875,1403.43994140625,3405.7900390625,7992.009765625,3069.27001953125,5657.89990234375,8679.8203125,2037.6810302734375,8242.498046875,2133.929931640625,19145.0703125
2012-09-06,13292.0,1432.1199951171875,3509.8798828125,8160.56005859375,3135.81005859375,5777.2998046875,8680.5703125,2051.91796875,8288.1767578125,2148.85009765625,19209.30078125
2012-09-07,13306.6396484375,1437.9200439453125,3519.050048828125,8234.509765625,3136.419921875,5794.7998046875,8871.650390625,2127.761962890625,8708.97265625,2228.300048828125,19802.16015625
2012-09-10,13254.2900390625,1429.0799560546875,3506.050048828125,8192.3896484375,3104.02001953125,5793.2001953125,8869.3701171875,2134.89306640625,8769.4423828125,2235.760009765625,19827.169921875
2012-09-11,13323.3603515625,1433.56005859375,3537.300048828125,8246.1396484375,3104.530029296875,5792.2001953125,8807.3798828125,2120.553955078125,8739.3720703125,2220.719970703125,19857.880859375
2012-09-12,13333.349609375,1436.56005859375,3543.7900390625,8267.3095703125,3114.31005859375,5782.10009765625,8959.9599609375,2126.553955078125,8786.6328125,2226.969970703125,20075.390625
2012-09-13,13539.8603515625,1459.989990234375,3502.090087890625,8407.0302734375,3155.830078125,5819.89990234375,8995.150390625,2110.37890625,8690.90234375,2210.010009765625,20047.630859375
2012-09-14,13593.3701171875,1465.77001953125,3581.580078125,8458.8701171875,3183.949951171875,5915.60009765625,9159.3896484375,2123.846923828125,8739.9521484375,2224.14990234375,20629.779296875
2012-09-17,13553.099609375,1461.18994140625,3553.68994140625,8408.9599609375,3178.669921875,5893.5,,2078.5,8483.595703125,2176.699951171875,20658.109375
2012-09-18,13564.6396484375,1459.3199462890625,3512.68994140625,8387.4296875,3177.800048828125,5868.2001953125,9123.76953125,2059.54296875,8390.056640625,2156.81005859375,20601.9296875
2012-09-19,13577.9599609375,1461.050048828125,3531.820068359375,8400.48046875,3182.6201171875,5888.5,9232.2099609375,2067.8310546875,8431.6455078125,2165.429931640625,20841.91015625
2012-09-20,13596.9296875,1460.260009765625,3509.919921875,8372.91015625,3175.9599609375,5854.60009765625,9086.98046875,2024.8370361328125,8202.1083984375,2120.360107421875,20590.919921875
2012-09-21,13579.4697265625,1460.1500244140625,3530.719970703125,8377.509765625,3179.9599609375,5852.60009765625,9110.0,2026.68994140625,8201.4384765625,2122.300048828125,20734.939453125
2012-09-24,13558.919921875,1456.8900146484375,3497.219970703125,8356.5595703125,3160.780029296875,5838.7998046875,9069.2900390625,2033.1920166015625,8310.84765625,2129.090087890625,20694.69921875
2012-09-25,13457.5498046875,1441.5899658203125,3513.81005859375,8274.7802734375,3117.72998046875,5859.7001953125,9091.5400390625,2029.29296875,8284.1572265625,2125.010009765625,20698.6796875
2012-09-26,13413.509765625,1433.3199462890625,3414.840087890625,8221.3203125,3093.699951171875,5768.10009765625,8906.7001953125,2004.1719970703125,8193.2783203125,2098.739990234375,20527.73046875
2012-09-27,13485.9697265625,1447.1500244140625,3439.320068359375,8303.740234375,3136.60009765625,5779.39990234375,8949.8701171875,2056.322998046875,8486.1748046875,2153.39990234375,20762.2890625
2012-09-28,13437.1298828125,1440.6700439453125,3354.820068359375,8251.0,3116.22998046875,5742.10009765625,8870.16015625,2086.1689453125,8679.1220703125,2184.7099609375,20840.380859375
2012-10-01,13515.1103515625,1444.489990234375,3434.97998046875,8284.3603515625,3113.530029296875,5820.5,8796.509765625,,,,
2012-10-02,13482.3603515625,1445.75,3414.22998046875,8295.1103515625,3120.0400390625,5809.5,8786.0498046875,,,,
2012-10-03,13494.6103515625,1450.989990234375,3406.02001953125,8297.5,3135.22998046875,5825.7998046875,8746.8701171875,,,,20888.279296875
2012-10-04,13575.3603515625,1461.4000244140625,3401.199951171875,8376.330078125,3149.4599609375,5827.7998046875,8824.58984375,,,,20907.94921875
2012-10-05,13610.150390625,1460.9300537109375,3457.0400390625,8384.0703125,3136.18994140625,5871.0,8863.2998046875,,,,21012.380859375
2012-10-08,13583.650390625,1455.8800048828125,3406.530029296875,8359.1103515625,3112.35009765625,5841.7001953125,,2074.4189453125,8539.984375,2172.389892578125,20824.560546875
2012-10-09,13473.5302734375,1441.47998046875,3382.780029296875,8279.1103515625,3065.02001953125,5810.2998046875,8769.58984375,2115.22900390625,8743.7626953125,2215.18994140625,20937.279296875
2012-10-10,13344.9697265625,1432.56005859375,3365.8701171875,8229.169921875,3051.780029296875,5776.7001953125,8596.23046875,2119.94189453125,8773.58203125,2220.14990234375,20919.599609375
2012-10-11,13326.3896484375,1432.8399658203125,3413.719970703125,8256.58984375,3049.409912109375,5829.7998046875,8546.7802734375,2102.867919921875,8664.9921875,2202.25,20999.05078125
2012-10-12,13328.849609375,1428.5899658203125,3389.080078125,8227.080078125,3044.110107421875,5793.2998046875,8534.1201171875,2104.931884765625,8650.09375,2204.39990234375,21136.4296875
2012-10-15,13424.23046875,1440.1300048828125,3420.280029296875,8293.5,3064.179931640625,5805.60009765625,8577.9296875,2098.702880859375,8621.873046875,2197.89990234375,21148.25
2012-10-16,13551.7802734375,1454.9200439453125,3500.93994140625,8386.4697265625,3101.169921875,5870.5,8701.3095703125,2098.80810546875,8645.443359375,2197.97998046875,21207.0703125
2012-10-17,13557.0,1460.9100341796875,3527.5,8446.509765625,3104.1201171875,5910.89990234375,8806.5498046875,2105.617919921875,8641.0830078125,2205.139892578125,21416.640625
2012-10-18,13548.9404296875,1457.3399658203125,3535.179931640625,8442.8203125,3072.8701171875,5917.10009765625,8982.8603515625,2131.68798828125,8798.1015625,2232.47998046875,21518.7109375
2012-10-19,13343.509765625,1433.18994140625,3504.56005859375,8324.1396484375,3005.6201171875,5896.2001953125,9002.6796875,2128.302001953125,8796.3212890625,2228.93994140625,21551.759765625
2012-10-22,13345.8896484375,1433.8199462890625,3483.25,8329.1796875,3016.9599609375,5882.89990234375,9010.7099609375,2132.758056640625,8829.3408203125,2233.570068359375,21697.55078125
2012-10-23,13102.5302734375,1413.1099853515625,3406.5,8195.3095703125,2990.4599609375,5797.89990234375,9014.25,2114.447021484375,8686.3828125,2214.35009765625,
2012-10-24,13077.33984375,1408.75,3426.489990234375,8179.259765625,2981.699951171875,5804.7998046875,8954.2998046875,2115.989990234375,8653.8134765625,2215.97998046875,21763.779296875
2012-10-25,13103.6796875,1412.969970703125,3411.530029296875,8211.91015625,2986.1201171875,5805.10009765625,9055.2001953125,2101.580078125,8602.712890625,2200.81005859375,21810.23046875
2012-10-26,13107.2099609375,1411.93994140625,3435.090087890625,8190.2001953125,2987.949951171875,5806.7001953125,8933.0595703125,2066.208984375,8414.7548828125,2163.719970703125,21545.5703125
2012-10-29,,,3408.889892578125,,,5795.10009765625,8929.33984375,2058.943115234375,8376.4658203125,2156.090087890625,21511.05078125
2012-10-30,,,3459.43994140625,,,5849.89990234375,8841.98046875,2062.346923828125,8394.1455078125,2159.669921875,21428.580078125
2012-10-31,13096.4599609375,1412.1600341796875,3429.27001953125,8221.400390625,2977.22998046875,5782.7001953125,8928.2900390625,2068.8798828125,8469.705078125,2166.489990234375,21641.8203125
2012-11-01,13232.6201171875,1427.5899658203125,3475.39990234375,8311.3603515625,3020.06005859375,5861.89990234375,8946.8701171875,2104.427001953125,8663.052734375,2203.739990234375,21821.869140625
2012-11-02,13093.16015625,1414.199951171875,3492.4599609375,8234.91015625,2982.1298828125,5868.60009765625,9051.2197265625,2117.0458984375,8679.5927734375,2217.010009765625,22111.330078125
2012-11-05,13112.4404296875,1417.260009765625,3448.5,8240.25,2999.659912109375,5839.10009765625,9007.4404296875,2114.027099609375,8654.6435546875,2213.840087890625,22006.400390625
2012-11-06,13245.6796875,1428.3900146484375,3478.659912109375,8312.349609375,3011.929931640625,5884.89990234375,8975.150390625,2105.9990234375,8589.7734375,2205.429931640625,21944.4296875
2012-11-07,12932.73046875,1394.530029296875,3409.590087890625,8138.7998046875,2937.2900390625,5791.60009765625,8972.8896484375,2105.72998046875,8561.1044921875,2205.169921875,22099.849609375
2012-11-08,12811.3203125,1377.510009765625,3407.679931640625,8050.830078125,2895.580078125,5776.10009765625,8837.150390625,2071.509033203125,8399.28515625,2169.22998046875,21566.91015625
2012-11-09,12815.3896484375,1379.8499755859375,3423.570068359375,8053.56005859375,2904.8701171875,5769.7001953125,8757.599609375,2069.06689453125,8356.576171875,2166.639892578125,21384.380859375
2012-11-12,12815.080078125,1380.030029296875,3411.64990234375,8054.0400390625,2904.25,5767.2998046875,8676.4404296875,2079.27294921875,8391.806640625,2177.3798828125,21430.30078125
2012-11-13,12756.1796875,1374.530029296875,3430.60009765625,8023.22998046875,2883.889892578125,5786.2998046875,8661.0498046875,2047.8890380859375,8234.5078125,2144.469970703125,21188.650390625
2012-11-14,12570.9501953125,1355.489990234375,3400.02001953125,7903.419921875,2846.81005859375,5722.0,8664.73046875,2055.4189453125,8283.466796875,2152.3701171875,21441.990234375
2012-11-15,12542.3798828125,1353.3299560546875,3382.39990234375,7896.8798828125,2836.93994140625,5677.7998046875,8829.7197265625,2030.2900390625,8185.96826171875,2125.989990234375,21108.9296875
2012-11-16,12588.3095703125,1359.8800048828125,3341.52001953125,7931.5498046875,2853.1298828125,5605.60009765625,9024.16015625,2014.7249755859375,8118.05908203125,2109.68994140625,21159.009765625
2012-11-19,12795.9599609375,1386.8900146484375,3439.580078125,8080.2900390625,2916.070068359375,5737.7001953125,9153.2001953125,2016.9820556640625,8060.44970703125,2112.02001953125,21262.060546875
2012-11-20,12788.509765625,1387.81005859375,3462.06005859375,8086.41015625,2916.679931640625,5748.10009765625,9142.6396484375,2008.9229736328125,8052.69970703125,2103.5400390625,21228.279296875
2012-11-21,12836.8896484375,1391.030029296875,3477.360107421875,8112.18017578125,2926.550048828125,5752.0,9222.51953125,2030.3189697265625,8150.74853515625,2125.9599609375,21524.359375
2012-11-22,,,3498.219970703125,,,5791.0,9366.7998046875,2015.6109619140625,8047.4296875,2110.5400390625,21743.19921875
2012-11-23,13009.5302734375,1409.1500244140625,3528.800048828125,8225.509765625,2966.85009765625,5819.10009765625,,2027.384033203125,8114.6494140625,2122.919921875,21913.98046875
2012-11-26,12967.3701171875,1406.2900390625,3500.93994140625,8197.5703125,2976.780029296875,5786.7001953125,9388.9404296875,2017.4639892578125,8015.97998046875,2112.52001953125,21861.810546875
2012-11-27,12878.1298828125,1398.93994140625,3502.1298828125,8150.77001953125,2967.7900390625,5799.7001953125,9423.2998046875,1991.1650390625,7936.6513671875,2084.97998046875,21844.029296875
2012-11-28,12985.1103515625,1409.9300537109375,3515.18994140625,8207.3603515625,2991.780029296875,5803.2998046875,9308.349609375,1973.52294921875,7853.97216796875,2066.510009765625,21708.98046875
2012-11-29,13021.8203125,1415.949951171875,3568.8798828125,8256.0703125,3012.030029296875,5870.2998046875,9400.8798828125,1963.488037109375,7808.87255859375,2055.989990234375,21922.890625
2012-11-30,13025.580078125,1416.1800537109375,3557.280029296875,8260.4296875,3010.239990234375,5866.7998046875,9446.009765625,1980.116943359375,7903.1611328125,2073.239990234375,22030.390625
2012-12-03,12965.599609375,1409.4599609375,3566.590087890625,8223.5400390625,3002.199951171875,5871.2001953125,9458.1796875,1959.7669677734375,7710.79345703125,2051.9599609375,21767.849609375
2012-12-04,12951.7802734375,1407.050048828125,3580.47998046875,8223.8701171875,2996.68994140625,5869.0,9432.4599609375,1975.1429443359375,7801.66259765625,2068.080078125,21799.970703125
2012-12-05,13034.490234375,1409.280029296875,3590.5,8264.7998046875,2973.699951171875,5892.10009765625,9468.83984375,2031.906982421875,8091.58935546875,2127.570068359375,22270.91015625
2012-12-06,13074.0400390625,1413.93994140625,3601.64990234375,8280.9296875,2989.27001953125,5901.39990234375,9545.16015625,2029.237060546875,8071.39990234375,2124.780029296875,22249.810546875
2012-12-07,13155.1298828125,1418.0699462890625,3605.610107421875,8314.2998046875,2978.0400390625,5914.39990234375,9527.3896484375,2061.785888671875,8189.58837890625,2158.909912109375,22191.169921875
2012-12-10,13169.8798828125,1418.550048828125,3612.10009765625,8322.6796875,2986.9599609375,5921.60009765625,9533.75,2083.77001953125,8265.697265625,2181.97998046875,22276.720703125
2012-12-11,13248.4404296875,1427.8399658203125,3646.14990234375,8366.4697265625,3022.300048828125,5925.0,9525.3203125,2074.7041015625,8220.4482421875,2172.47998046875,22323.939453125
2012-12-12,13245.4501953125,1428.47998046875,3646.659912109375,8380.8798828125,3013.81005859375,5945.89990234375,9581.4599609375,2082.72607421875,8245.9677734375,2180.919921875,22503.349609375
2012-12-13,13170.7197265625,1419.449951171875,3643.1298828125,8338.3203125,2992.159912109375,5929.60009765625,9742.73046875,2061.47607421875,8171.25830078125,2158.570068359375,22445.580078125
2012-12-14,13135.009765625,1413.5799560546875,3643.280029296875,8333.75,2971.330078125,5921.7998046875,9737.5595703125,2150.625,8530.8046875,2252.1298828125,22605.98046875
2012-12-17,13235.3896484375,1430.3599853515625,3638.10009765625,8407.009765625,3010.60009765625,5912.2001953125,9828.8798828125,2160.342041015625,8600.2333984375,2262.300048828125,22513.609375
2012-12-18,13350.9599609375,1446.7900390625,3648.6298828125,8499.349609375,3054.530029296875,5935.89990234375,9923.009765625,2162.464111328125,8592.533203125,2264.5,22494.73046875
2012-12-19,13251.9697265625,1435.81005859375,3664.590087890625,8463.8203125,3044.360107421875,5961.60009765625,10160.400390625,2162.239013671875,8639.462890625,2264.25,22623.369140625
2012-12-20,13311.7197265625,1443.68994140625,3666.72998046875,8516.4296875,3050.389892578125,5958.2998046875,10039.330078125,2168.35302734375,8693.1328125,2270.669921875,22659.779296875
2012-12-21,13190.83984375,1430.1500244140625,3661.39990234375,8443.150390625,3021.010009765625,5940.0,9940.0595703125,2153.31005859375,8658.2529296875,2254.830078125,22506.2890625
2012-12-24,13138.9296875,1426.6600341796875,,8420.5498046875,3012.60009765625,5954.2001953125,,2159.052978515625,8631.2734375,2260.840087890625,22541.1796875
2012-12-25,,,,,,,10080.1201171875,2213.611083984375,8891.470703125,2318.10009765625,
2012-12-26,13114.58984375,1419.8299560546875,,8395.490234375,2990.159912109375,,10230.3603515625,2219.132080078125,8940.5791015625,2323.699951171875,
2012-12-27,13096.3095703125,1418.0999755859375,3674.260009765625,8399.830078125,2985.909912109375,5954.2998046875,10322.98046875,2205.89697265625,8939.7490234375,2309.739990234375,22619.779296875
2012-12-28,12938.1103515625,1402.4300537109375,3620.25,8316.16015625,2960.31005859375,5925.39990234375,10395.1796875,2233.251953125,9026.8896484375,2338.320068359375,22666.58984375
2012-12-31,13104.1396484375,1426.18994140625,,8443.509765625,3019.510009765625,5897.7998046875,,2269.1279296875,9116.3779296875,2376.0400390625,22656.919921875
2013-01-02,13412.5498046875,1462.4200439453125,3733.929931640625,8632.009765625,3112.260009765625,6027.39990234375,,,,,23311.98046875
2013-01-03,13391.3603515625,1459.3699951171875,3721.169921875,8607.7900390625,3100.570068359375,6047.2998046875,,,,,23398.599609375
2013-01-04,13435.2099609375,1466.469970703125,3730.02001953125,8667.6796875,3101.659912109375,6089.7998046875,10688.1103515625,2276.991943359375,9095.9677734375,2384.18994140625,23331.08984375
2013-01-07,13384.2900390625,1461.8900146484375,3704.639892578125,8636.91015625,3098.81005859375,6064.60009765625,10599.009765625,2285.364013671875,9108.3671875,2392.590087890625,23329.75
2013-01-08,13328.849609375,1457.1500244140625,3705.8798828125,8604.3798828125,3091.81005859375,6053.60009765625,10508.0595703125,2276.070068359375,9110.34765625,2382.489990234375,23111.189453125
2013-01-09,13390.509765625,1461.02001953125,3717.449951171875,8636.099609375,3105.81005859375,6098.7001953125,10578.5703125,2275.340087890625,9154.767578125,2381.8701171875,23218.470703125
2013-01-10,13471.2197265625,1472.1199951171875,3703.1201171875,8713.75,3121.760009765625,6101.5,10652.6396484375,2283.656982421875,9169.95703125,2390.590087890625,23354.310546875
2013-01-11,13488.4296875,1472.050048828125,3706.02001953125,8712.400390625,3125.6298828125,6121.60009765625,10801.5703125,2242.9970703125,9017.6298828125,2348.10009765625,23264.0703125
2013-01-14,13507.3203125,1470.6800537109375,3708.25,8717.4404296875,3117.5,6107.89990234375,,2311.739990234375,9316.1650390625,2420.010009765625,23413.259765625
2013-01-15,13534.8896484375,1472.3399658203125,3697.35009765625,8733.099609375,3110.780029296875,6117.2998046875,10879.080078125,2325.681884765625,9381.5849609375,2434.610107421875,23381.509765625
2013-01-16,13511.23046875,1472.6300048828125,3708.489990234375,8710.5595703125,3117.5400390625,6104.0,10600.4404296875,2309.4990234375,9355.375,2417.6298828125,23356.990234375
2013-01-17,13596.01953125,1480.93994140625,3744.110107421875,8766.5400390625,3136.0,6132.39990234375,10609.6396484375,2284.908935546875,9309.1259765625,2391.81005859375,23339.759765625
2013-01-18,13649.7001953125,1485.97998046875,3741.580078125,8792.6298828125,3134.7099609375,6154.39990234375,10913.2998046875,2317.070068359375,9432.1943359375,2425.510009765625,23601.779296875
2013-01-21,,,3763.030029296875,,,6181.0,10747.740234375,2328.220947265625,9562.7421875,2436.860107421875,23590.91015625
2013-01-22,13712.2099609375,1492.56005859375,3741.010009765625,8832.75,3143.179931640625,6179.2001953125,10709.9296875,2315.138916015625,9536.25390625,2423.06005859375,23658.990234375
2013-01-23,13779.330078125,1494.81005859375,3726.169921875,8828.66015625,3153.669921875,6197.60009765625,10486.990234375,2320.910888671875,9548.203125,2429.0,23635.099609375
2013-01-24,13825.330078125,1494.8199462890625,3752.169921875,8856.58984375,3130.3798828125,6264.89990234375,10620.8701171875,2302.597900390625,9443.974609375,2410.050048828125,23598.900390625
2013-01-25,13895.98046875,1502.9599609375,3778.159912109375,8904.5302734375,3149.7099609375,6284.5,10926.650390625,2291.303955078125,9357.0244140625,2398.2900390625,23580.4296875
2013-01-28,13881.9296875,1500.1800537109375,3780.889892578125,8880.009765625,3154.300048828125,6294.39990234375,10824.3095703125,2346.5048828125,9618.8115234375,2456.030029296875,23671.880859375
2013-01-29,13954.419921875,1507.8399658203125,3785.820068359375,8935.6396484375,3153.659912109375,6339.2001953125,10866.7197265625,2358.97705078125,9704.5517578125,2469.0400390625,23655.169921875
2013-01-30,13910.419921875,1501.9599609375,3765.52001953125,8904.3095703125,3142.31005859375,6323.10009765625,11113.9501953125,2382.47509765625,9783.73046875,2493.780029296875,23822.060546875
2013-01-31,13860.580078125,1498.1099853515625,3732.60009765625,8894.7099609375,3142.1298828125,6276.89990234375,11138.66015625,2385.422119140625,9667.5615234375,2496.830078125,23729.529296875
2013-02-01,14009.7900390625,1513.1700439453125,3773.530029296875,8965.1201171875,3179.10009765625,6347.2001953125,11191.33984375,2419.02001953125,9820.1796875,2532.1201171875,23721.83984375
2013-02-04,13880.080078125,1495.7099609375,3659.909912109375,8852.7900390625,3131.169921875,6246.7998046875,11260.349609375,2428.154052734375,9760.720703125,2541.7900390625,23685.009765625
2013-02-05,13979.2998046875,1511.2900390625,3694.699951171875,8920.1298828125,3171.580078125,6282.7998046875,11046.919921875,2433.1298828125,9945.869140625,2547.0,23148.529296875
2013-02-06,13986.51953125,1512.1199951171875,3642.89990234375,8934.240234375,3168.47998046875,6295.2998046875,11463.75,2434.47705078125,9922.6083984375,2548.300048828125,23256.9296875
2013-02-07,13944.0498046875,1509.3900146484375,3601.050048828125,8893.740234375,3165.1298828125,6228.39990234375,11357.0703125,2418.530029296875,9904.6689453125,2531.35009765625,23177.0
2013-02-08,13992.9697265625,1517.9300537109375,3649.5,8935.23046875,3193.8701171875,6263.89990234375,11153.16015625,2432.402099609375,9988.978515625,2545.860107421875,23215.16015625
2013-02-11,13971.240234375,1517.010009765625,3650.580078125,8919.01953125,3192.0,6277.10009765625,,,,,
2013-02-12,14018.7001953125,1519.4300537109375,3686.580078125,8957.6103515625,3186.489990234375,6338.39990234375,11369.1201171875,,,,
2013-02-13,13982.91015625,1520.3299560546875,3698.530029296875,8955.599609375,3196.8798828125,6359.10009765625,11251.41015625,,,,
2013-02-14,13973.3896484375,1521.3800048828125,3669.60009765625,8953.0703125,3198.659912109375,6327.39990234375,11307.2802734375,,,,23413.25
2013-02-15,13981.759765625,1519.7900390625,3660.3701171875,8933.2197265625,3192.030029296875,6328.2998046875,11173.830078125,,,,23444.560546875
2013-02-18,,,3667.0400390625,,,6318.2001953125,11407.8701171875,2421.55810546875,9795.80078125,2534.52001953125,23381.939453125
2013-02-19,14035.669921875,1530.93994140625,3735.820068359375,9004.3896484375,3213.590087890625,6379.10009765625,11372.33984375,2382.9140625,9550.8232421875,2494.530029296875,23143.91015625
2013-02-20,13927.5400390625,1511.949951171875,3709.8798828125,8883.6298828125,3164.409912109375,6395.39990234375,11468.2802734375,2397.177978515625,9645.76171875,2509.360107421875,23307.41015625
2013-02-21,13880.6201171875,1502.4200439453125,3624.800048828125,8810.2900390625,3131.489990234375,6291.5,11309.1298828125,2325.950927734375,9396.0048828125,2434.639892578125,22906.669921875
2013-02-22,14000.5703125,1515.5999755859375,3706.280029296875,8894.6298828125,3161.820068359375,6335.7001953125,11385.9404296875,2314.1640625,9364.4345703125,2422.300048828125,22782.439453125
2013-02-25,13784.169921875,1487.8499755859375,3721.330078125,8719.400390625,3116.25,6355.39990234375,11662.51953125,2325.819091796875,9342.2646484375,2434.3701171875,22820.080078125
2013-02-26,13900.1298828125,1496.93994140625,3621.919921875,8766.169921875,3129.64990234375,6270.39990234375,11398.8095703125,2293.341064453125,9207.9267578125,2400.300048828125,22519.689453125
2013-02-27,14075.3701171875,1515.989990234375,3691.489990234375,8875.330078125,3162.260009765625,6325.89990234375,11253.9697265625,2313.219970703125,9333.1357421875,2421.110107421875,22577.009765625
2013-02-28,14054.490234375,1514.6800537109375,3723.0,8868.7197265625,3160.18994140625,6360.7998046875,11559.3603515625,2365.593017578125,9641.33203125,2475.969970703125,23020.26953125
2013-03-01,14089.66015625,1518.199951171875,3699.909912109375,8874.1904296875,3169.739990234375,6378.60009765625,11606.3798828125,2359.506103515625,9650.03125,2469.530029296875,22880.220703125
2013-03-04,14127.8203125,1525.199951171875,3709.760009765625,8901.0400390625,3182.030029296875,6345.60009765625,11652.2900390625,2273.404052734375,9139.6474609375,2379.3798828125,22537.810546875
2013-03-05,14253.76953125,1539.7900390625,3787.18994140625,8978.08984375,3224.1298828125,6432.0,11683.4501953125,2326.305908203125,9341.244140625,2434.8798828125,22560.5
2013-03-06,14296.240234375,1541.4599609375,3773.760009765625,8996.9697265625,3222.3701171875,6427.60009765625,11932.26953125,2347.178955078125,9431.064453125,2456.7099609375,22777.83984375
2013-03-07,14329.490234375,1544.260009765625,3793.780029296875,9013.4296875,3232.090087890625,6439.2001953125,11968.080078125,2324.29296875,9393.5849609375,2432.659912109375,22771.439453125
2013-03-08,14397.0703125,1551.1800537109375,3840.14990234375,9054.4404296875,3244.3701171875,6483.60009765625,12283.6201171875,2318.611083984375,9285.7265625,2426.81005859375,23091.94921875
2013-03-11,14447.2900390625,1556.219970703125,3836.27001953125,9082.240234375,3252.8701171875,6503.60009765625,12349.0498046875,2310.593017578125,9277.056640625,2418.429931640625,23090.8203125
2013-03-12,14450.0595703125,1552.47998046875,3839.969970703125,9059.9599609375,3242.320068359375,6510.60009765625,12314.8095703125,2286.60498046875,9163.537109375,2393.43994140625,22890.599609375
2013-03-13,14455.2802734375,1554.52001953125,3836.0400390625,9057.01953125,3245.1201171875,6481.5,12239.66015625,2263.968017578125,9073.1171875,2369.800048828125,22556.650390625
